Channel Link,Channel Name,Channel Icon,Affinity Index,Power of Influence,Views,Users,Age,Gender
https://www.youtube.com/channel/UC4L7Ij-7HBSxhADHI8fTHLw,اختراعات سهلة و بسيطة,https://yt3.ggpht.com/ytc/AKedOLSHPipeUxxcxrqCRRwCLJCCfHSYjNUcDKuulMt0=s88-c-k-c0x00ffffff-no-rj,2,0,300,100,,
https://www.youtube.com/channel/UC4Pk8Fq9wCNcfCkLaN8G3Mg,عبق التاريخ التعليمية,https://yt3.ggpht.com/ytc/AKedOLROyOAWWKlDdOYrEvKTgTGuImGkKR_VUX5TfOuU=s88-c-k-c0x00ffffff-no-rj,1,0,300,100,"25-34 : 13.6%
18-24 : 27.3%
55-64 : 18.2%
65+ : 40.9%","Female : 31.8%
Male : 68.2%"
https://www.youtube.com/channel/UC4TxgMqbSaNeWJAnp6aKbyQ,Zayed Gaming,https://yt3.ggpht.com/ytc/AKedOLRdquBPUzAMGcMhwbpSTGEjo26JyM2lkov9Cws-8w=s88-c-k-c0x00ffffff-no-rj,4,0,4000,1000,"25-34 : 13.2%
18-24 : 34.1%
Unknown : 5.5%
35-44 : 33.0%
65+ : 3.3%
45-54 : 11.0%","Female : 11.0%
Male : 89.0%"
https://www.youtube.com/channel/UC4WJrtmfNjQvGCoclHpUb8Q,الشرح السهل,https://yt3.ggpht.com/ytc/AKedOLSzwUB6LWvDrUFwPLdqPkHNkyrKIpG1Hk6w7V7Hsg=s88-c-k-c0x00ffffff-no-rj,3,0,150,100,,
https://www.youtube.com/channel/UC4_w4xvt0D3OUTWL-dQ9Zkw,Dr hatem farouk,https://yt3.ggpht.com/ytc/AKedOLQCmPNOWGcoF9LSD51j-EdMbm6HgZSItk0qAIyjpw=s88-c-k-c0x00ffffff-no-rj,0,0,150,100,"25-34 : 51.4%
18-24 : 25.7%
35-44 : 22.9%","Female : 57.1%
Male : 42.9%"
https://www.youtube.com/channel/UC4eBoDjAEot1ZY6ziiWYiiw,مشروع Machro3,https://yt3.ggpht.com/ytc/AKedOLR6oUfHnu6ZsHOZgWT-_JBvKrtICoS9ZPIzVkEFOw=s88-c-k-c0x00ffffff-no-rj,9,0,450,400,,
https://www.youtube.com/channel/UC4gVIi9whO9X72_PVxES96A,في الضلمة - In the dark,https://yt3.ggpht.com/ytc/AKedOLT8kp0OHjUx9FDvkH3Canpuaueg8Ah4wb5mZxL-8g=s88-c-k-c0x00ffffff-no-rj,1,0,9000,4000,"25-34 : 20.8%
18-24 : 40.5%
Unknown : 14.8%
55-64 : 1.9%
35-44 : 14.8%
65+ : 1.5%
45-54 : 5.7%","Unknown : 1.8%
Female : 36.4%
Male : 61.9%"
https://www.youtube.com/channel/UC4hJegNmN0gKiJMgVk3icHg,Arabhardware - عرب هاردوير,https://yt3.ggpht.com/ytc/AKedOLSZPULXksuZCTCZKhEttms9Fyfl0AKbfQ7IRBnFtA=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 23.5%
18-24 : 67.6%
35-44 : 8.8%",Male : 100.0%
https://www.youtube.com/channel/UC4hrwTZJ3MzMLX7i4S_rCng,موندي - Mondy,https://yt3.ggpht.com/_27lnTGmFIB2oIJhE_-rbR5jTgpOG9ZWv5TRnUvlGQLwBvrioZDsKaH0zvvflQAALCD_YeA-qhM=s88-c-k-c0x00ffffff-no-rj,50,0,2000,1000,,
https://www.youtube.com/channel/UC4moDiwIJPtcjk8ITj_I7VQ,زي الكتاب ما بيقول,https://yt3.ggpht.com/ytc/AKedOLTNImBpvouL0BCM3SK16M_HEOIVPbKkKbsUMRgo=s88-c-k-c0x00ffffff-no-rj,1,0,250,150,"25-34 : 47.1%
18-24 : 29.4%
35-44 : 23.5%",Male : 100.0%
https://www.youtube.com/channel/UC4nJKZvsXFJ60Zz6sUGraOQ,Hazem Rabie,https://yt3.ggpht.com/ytc/AKedOLTaG8feEdXexY_uhZ7FBJIgF6PVbIYxAF2oxA=s88-c-k-c0x00ffffff-no-rj,0,0,250,250,"25-34 : 11.1%
Unknown : 6.7%
55-64 : 35.6%
35-44 : 20.0%
65+ : 8.9%
45-54 : 17.8%","Unknown : 6.7%
Female : 33.3%
Male : 60.0%"
https://www.youtube.com/channel/UC4uhv460p199fNhDoR15D5A,تعلم مع EHAB,https://yt3.ggpht.com/ytc/AKedOLRQRGVfQ0SWpDm5hcmlrkeBUoqL_FfcziG0cCXj8g=s88-c-k-c0x00ffffff-no-rj,3,0,300,100,,
https://www.youtube.com/channel/UC4v_LLJdMTCtl77bZvlOJAw,Aya Saad,https://yt3.ggpht.com/ytc/AKedOLRal0wNNhjSC_SZGSmml0pq8aI9VJsr2k6SnDrx=s88-c-k-c0x00ffffff-no-rj,10,0,300,150,,
https://www.youtube.com/channel/UC4xJlVUZD5mwK4tOEKfsc_A,Hesham omar- هشام عمر,https://yt3.ggpht.com/m1DgUOc9ZVXEHeYW5cC-J92zgMpG33OVYaxlmtSQG4tCNqLyqbxcN_L3SsiectFD4M7-8XE9jGM=s88-c-k-c0x00ffffff-no-rj,8,0,300,150,,
https://www.youtube.com/channel/UC4yR-nACt0zvPVH8_f-WA5Q,عالم الثروة والتقنية,https://yt3.ggpht.com/ytc/AKedOLTS-HITYXK8lPM0kFDQWsuIbPH3wkPmSyBzubPNcQ=s88-c-k-c0x00ffffff-no-rj,100,0,2000,450,,
https://www.youtube.com/channel/UC4zY41mpQTXoNPXYgIx2ZnQ,أ.د خالد المصلح,https://yt3.ggpht.com/ytc/AKedOLQU1zzKY220wGDHz5IbJtnanYp4myRM3m-WLFjNRA=s88-c-k-c0x00ffffff-no-rj,0,0,150,150,"25-34 : 21.7%
18-24 : 56.5%
35-44 : 21.7%","Female : 17.4%
Male : 82.6%"
https://www.youtube.com/channel/UC4zoEBx0mbRGWXChOxlAYxw,عوينات اي تي owinat,https://yt3.ggpht.com/ytc/AKedOLQYNWyBaFUKJxjUlRIs9_cn2xv7ZZyHFZ_05VUVaQ=s88-c-k-c0x00ffffff-no-rj,8,0,150,150,,
https://www.youtube.com/channel/UC50uCdUubc04xXZz7bqv5ng,Investigations et Enquêtes,https://yt3.ggpht.com/ytc/AKedOLRgyEd1NPTv6LDtqcHUySZTSQNsbcg0_cDdnpnD-A=s88-c-k-c0x00ffffff-no-rj,3,0,100,100,,
https://www.youtube.com/channel/UC54lAQjBtoXgMg-3Ia7jztw,قناة تفسير الاحلام والرقيةالشرعية /فاطمة الزهراء,https://yt3.ggpht.com/ytc/AKedOLR03l8BLCUePJKgYnq50QDcwJ7xcOOYAVymTHKN=s88-c-k-c0x00ffffff-no-rj,1,0,300,150,"25-34 : 55.6%
18-24 : 44.4%","Female : 55.6%
Male : 44.4%"
https://www.youtube.com/channel/UC55Su0kVsik_t6l1FbySIJg,قمر منور,https://yt3.ggpht.com/ytc/AKedOLSsSLk6-ijB5URLdmvRvk_eiywL4EUnbW5rnvMOxw=s88-c-k-c0x00ffffff-no-rj,40,0,400,150,,
https://www.youtube.com/channel/UC581D-1U7oGKXQFgkLXAkBw,Basis Point - نقطة أساس,https://yt3.ggpht.com/ytc/AKedOLT-b0K5jKSsee99J6dW3yi2rljjQbAS3QRg6xAV1Q=s88-c-k-c0x00ffffff-no-rj,50,0,1000,250,,
https://www.youtube.com/channel/UC5Dp0fC1lSVsAD5sMtw2pFA,تعلم وعلم,https://yt3.ggpht.com/ytc/AKedOLRtN41fUCCrq-Ztex7Rf4O7rwRKpmUyDundxzjs1Q=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,18-24 : 100.0%,Male : 100.0%
https://www.youtube.com/channel/UC5ItJQkZ3QepCSvtp_uniag,ahmed morad,https://yt3.ggpht.com/1jghlXPl3F1CW91rtqoKK5Jl3Q_7KbtD5m1m7ZEKwsjDT5bN20hGIORezyrRMYZQzPg9UgACfQ=s88-c-k-c0x00ffffff-no-rj,5,0,250,100,,
https://www.youtube.com/channel/UC5JO31rrFTw8UOSzJU_eC7A,ملخصات افلام للسهرة,https://yt3.ggpht.com/h_yp9-dBfh9sza6P-oDO9gnNg9SFd3yekH9RMVmsSHYZN_jtoyFLJbn3zAnYTCEyxyrBuJdv7A=s88-c-k-c0x00ffffff-no-rj,13,0,250,250,,
https://www.youtube.com/channel/UC5KvEkPGbgntf-ohLgiHN-Q,ORLANDO FUORIOSO,https://yt3.ggpht.com/jt0oo-BMDqgS5Euyl3EAGv9yQGemAK9u7zzZLzCsVpMzTslHuG_TgRUqGsPNMInZ-Il2qy5VIA=s88-c-k-c0x00ffffff-no-rj,25,0,250,250,,
https://www.youtube.com/channel/UC5M2QXDygIrOK9L0F6rJHnA,AH GAMING,https://yt3.ggpht.com/ytc/AKedOLSVWa7lSsSlUZsoHtMiF9w6EO4VK8Vyzvm-DlWc=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,"18-24 : 57.1%
Unknown : 42.9%",Male : 100.0%
https://www.youtube.com/channel/UC5PaL4nsAaEH41w5rk3jeJg,Saed Younes,https://yt3.ggpht.com/ytc/AKedOLR1suxGNaF0Bq9ZES6si1hDkqDvfcZI_6s-qZCsRQ=s88-c-k-c0x00ffffff-no-rj,1,0,1000,1000,"25-34 : 26.9%
18-24 : 38.5%
Unknown : 3.8%
35-44 : 19.2%
45-54 : 11.5%","Female : 35.9%
Male : 64.1%"
https://www.youtube.com/channel/UC5PxW3FXHHHIFupUS2SYZqg,معلومة مفيدة,https://yt3.ggpht.com/ytc/AKedOLQbDF8hjzygBjmyMz4DvCTWo18MiUrewZ-A2PUp=s88-c-k-c0x00ffffff-no-rj,8,0,150,100,,
https://www.youtube.com/channel/UC5S48lXjvFwAqartxC5GmvQ,Alaa Elsafy,https://yt3.ggpht.com/zNG31BeVhmjNnt3OgMw_ZyiscaGXSrqQIFpOnbxi0NP8qRGTRmzEaN09rUf1W6bgLsHXGN6JHMc=s88-c-k-c0x00ffffff-no-rj,5,0,9000,3000,"25-34 : 22.8%
18-24 : 32.9%
Unknown : 12.0%
35-44 : 28.1%
45-54 : 4.2%","Female : 21.0%
Male : 79.0%"
https://www.youtube.com/channel/UC5U43RPmFglyNJYTioaXrrg,مع سولي,https://yt3.ggpht.com/ytc/AKedOLTPLW40ByWctyWrkS92p6IMRiD4TV0YzDMXBHluFA=s88-c-k-c0x00ffffff-no-rj,6,0,1000,400,,
https://www.youtube.com/channel/UC5UPzN4rqkWQqhrVqBFO27A,حمادة المصري,https://yt3.ggpht.com/Npa6fUuoTVIefEoLQBkYODRhuj1Oy48hreHilxr6i0Mr9afiduYDfGcfv__NlCRj2Sy2NeCtBA=s88-c-k-c0x00ffffff-no-rj,0,0,250,150,"25-34 : 11.3%
18-24 : 45.3%
Unknown : 9.4%
35-44 : 28.3%
45-54 : 5.7%","Female : 18.9%
Male : 81.1%"
https://www.youtube.com/channel/UC5V1nBatGdIC60zTsdoCjJQ,English Clinic - دكتور انجلش,https://yt3.ggpht.com/l63Bb41hQkfKcUA9YWTwoIHVCDnioPPGFnPHwAOu-3SAA5t5tXiWGnCV9M0_rknl2ZhR7OwxZA=s88-c-k-c0x00ffffff-no-rj,2,0,150,150,,
https://www.youtube.com/channel/UC5WTPWzhdqOa1g8dnrbhy6A,منام ورؤية,https://yt3.ggpht.com/yV3MZUXdLyq-AsudDPeUrxVsJ5kddTDCF-RDmalFEEZ6EFRlLThoMIA1iG6OPgJ01daNvMcsUA=s88-c-k-c0x00ffffff-no-rj,10,0,100,100,,
https://www.youtube.com/channel/UC5Wc0CPtw_H-robMg64EF1Q,مروان جليتش,https://yt3.ggpht.com/RoCrJcKnEEYxLYwX3w9IJO4fKnm1V5QQbOtaAUXBKeUTuPVmr6MTgvSFMM_rr_n1N7a5Tyxz0f0=s88-c-k-c0x00ffffff-no-rj,38,0,3000,2000,,
https://www.youtube.com/channel/UC5_TxxYO_RPQz-FsWwgBs2A,Techno Soft,https://yt3.ggpht.com/ytc/AKedOLQ-c8nAxSse1jnoL_vByI4Tb6wU-voFNt_F2zpb0A=s88-c-k-c0x00ffffff-no-rj,100,0,1000,450,,
https://www.youtube.com/channel/UC5bWr5uCw_HgW2lvJcqk6WA,Aly Hussin Mahdy,https://yt3.ggpht.com/ytc/AKedOLSEFnc0EN1trSePK92LLPnosmyaGj5kWXlcTTiVzg=s88-c-k-c0x00ffffff-no-rj,0,0,300,100,"25-34 : 14.1%
18-24 : 9.9%
Unknown : 5.9%
55-64 : 20.9%
35-44 : 18.2%
65+ : 15.0%
45-54 : 16.0%","Unknown : 4.6%
Female : 24.3%
Male : 71.1%"
https://www.youtube.com/channel/UC5deKm1RRbcoUIuLuSCFprg,Jordan Welch,https://yt3.ggpht.com/QlkFP2k1_CODEX7Prk67HnscNY75rKCjIg3-IIhoYp8H-km9YB96P60ssO9ot7udSOb4xnsm7w=s88-c-k-c0x00ffffff-no-rj,10,0,100,100,,
https://www.youtube.com/channel/UC5dfttydNOVPXRYc0q-g_Kg,Raqami tv رقمي,https://yt3.ggpht.com/JrpkaDJHt4V3eh4hzRnsVN_IZRy8Ed4xDLD6r5IXtMG7L5D8OeKzkWqNsa4TC3Uc2s89tEKT=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 29.4%
18-24 : 35.3%
Unknown : 9.8%
35-44 : 20.6%
45-54 : 4.9%","Unknown : 2.9%
Female : 11.8%
Male : 85.3%"
https://www.youtube.com/channel/UC5h54x09CDkUY7AdixNsH7Q,بيتك حياتك مع دعاء,https://yt3.ggpht.com/ytc/AKedOLQF7APKn9KCEa1azf0yW0F_qDRTVid8ex_IrS5TYw=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 26.4%
18-24 : 20.8%
55-64 : 13.2%
35-44 : 24.5%
65+ : 5.7%
45-54 : 9.4%","Female : 67.9%
Male : 32.1%"
https://www.youtube.com/channel/UC5jUMIs7YfY-v55H1kydIYg,المحامي المبتدئ,https://yt3.ggpht.com/ytc/AKedOLR6WHZikWLiiGAvdtojxdAatQp2AwcVS4Cxk5jdIg=s88-c-k-c0x00ffffff-no-rj,2,0,150,100,,
https://www.youtube.com/channel/UC5lh447RltydvmbRgr3YiMA,ابراهيم فودة Ebrahim fouda,https://yt3.ggpht.com/ytc/AKedOLTnqNDDXNziYv-TuT1Mn3-0VFwGutuXmlWLW4ahQg=s88-c-k-c0x00ffffff-no-rj,3,0,250,100,,
https://www.youtube.com/channel/UC5mCSSa5KBEx8xVsWKOqMCQ,احمد رشدى Ahmed Roshdy,https://yt3.ggpht.com/nrw4TwdBKOPId00Iaz5xLUSKzTyOb5LBI8xUyAVEoJWeRTwKLUuECcJCVYZzaHlcF8UJx30ebN8=s88-c-k-c0x00ffffff-no-rj,2,0,100,100,,
https://www.youtube.com/channel/UC5pSTzY6QhcBaDVmmvXT_tA,Mohamed reda محمد رضا,https://yt3.ggpht.com/zm61NMatrbko03m07xbWs2uoyy2EeF8nkXWHSCBHcQP6G-KjT0iXLGTOAxhBr1k3L2OheyQp=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 17.3%
18-24 : 31.5%
Unknown : 10.2%
35-44 : 33.9%
45-54 : 7.1%","Female : 48.0%
Male : 52.0%"
https://www.youtube.com/channel/UC5wlMBOtTx7n8mW6yIrkknw,تفسير الاحلام ابوعبدالله المصرى,https://yt3.ggpht.com/ytc/AKedOLTdLRXHNLJu00JHQqaxvLA4TtLErNBNrPXYFmXd=s88-c-k-c0x00ffffff-no-rj,1,0,150,150,,
https://www.youtube.com/channel/UC5x_iOMdMIgFQXDf49s42LA,خمسة بالمصري,https://yt3.ggpht.com/ytc/AKedOLQtfaEgPd3-d4zTuLQ_bpVDCKqfRK0HAAZjqxKXoA=s88-c-k-c0x00ffffff-no-rj,1,0,7000,4000,"25-34 : 25.0%
18-24 : 13.4%
Unknown : 9.5%
55-64 : 8.9%
35-44 : 25.0%
65+ : 5.2%
45-54 : 13.1%","Unknown : 7.7%
Female : 12.8%
Male : 79.5%"
https://www.youtube.com/channel/UC5xtr9O6yj4XU6BVhjwu-SA,حوريه المطبخ Horia,https://yt3.ggpht.com/FLGcw0FQGRol5H8NyarlJc1FIlI8uXoJt43RSqKUD1UK5U6a3x1KrccjYmThWn-VSCkeJLiL=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 22.4%
18-24 : 23.0%
Unknown : 6.3%
55-64 : 10.6%
35-44 : 18.7%
65+ : 5.7%
45-54 : 13.2%","Female : 58.3%
Male : 41.7%"
https://www.youtube.com/channel/UC5yyveBLS6xJCLcSTzziJ5w,One Minute TV,https://yt3.ggpht.com/ytc/AKedOLQnzqR7GHcx6qkRPRZb5wVL0vDl5-AQ9OaZM6JKgw=s88-c-k-c0x00ffffff-no-rj,20,0,400,300,,
https://www.youtube.com/channel/UC61x0om7FXIBxKWRA5njzhw,Pink life,https://yt3.ggpht.com/sHPki0b1svr_zHfesFnboYQ4mh7WqSFvgfzDkIeuD7c7Dvg2oxF5GH44dgeZf0LpQ2ul6pTn2PI=s88-c-k-c0x00ffffff-no-rj,0,0,150,100,"25-34 : 18.1%
18-24 : 34.1%
35-44 : 47.8%","Female : 65.2%
Male : 34.8%"
https://www.youtube.com/channel/UC63UYlaDY44HJm2L478W8Cw,قناة ضرائب المهن الحرة Free Professions Tax,https://yt3.ggpht.com/tqHqQk5-4AZbg4sy7L1I42kDn2al3XFoCtpuZxSS8AJQmQxkeJFlTMfOG6LkKfwcX-0yM_UvdIM=s88-c-k-c0x00ffffff-no-rj,100,0,1000,300,,
https://www.youtube.com/channel/UC64UiPJwM_e9AqAd7RiD7JA,Today I Found Out,https://yt3.ggpht.com/ytc/AKedOLT3OB5129rVd30HSp3N4oQud61br6BNnMB7tZFZUA=s88-c-k-c0x00ffffff-no-rj,11,0,100,100,,
https://www.youtube.com/channel/UC64gDuHAoXO9X6dUhS-2Wfw,AlSayed Maher - نعامة,https://yt3.ggpht.com/dFUbji6TfYQn_dVlNdLjKiOyISfGjwVrhzvCP4eL_F4tjIE5sF-NU5h8P5volCUFPBypgpfOxw=s88-c-k-c0x00ffffff-no-rj,40,0,4000,1000,,
https://www.youtube.com/channel/UC65i3Fyq91uiUkIS0i5GLNQ,العربي - أخبار,https://yt3.ggpht.com/Af5docOhNi29v7NzJOg8fiHNYWstUETAVF3UII7n6RA31dvlXa5Ar6RSH1Tv1mF_yWOkYF_tQZE=s88-c-k-c0x00ffffff-no-rj,0,0,400,400,"25-34 : 32.0%
18-24 : 23.2%
55-64 : 5.6%
35-44 : 22.4%
65+ : 5.6%
45-54 : 11.2%","Female : 11.2%
Male : 88.8%"
https://www.youtube.com/channel/UC662IeLLnhOO0FbZ9nQeQvQ,جريندو - Grendo,https://yt3.ggpht.com/nEyIN_yK3K_O3a3F7S5oE2QR3G_SAYVwmkmF_SDcEPGNJ2rmCAqWqaOr8rIA199kKurAKhRBqg=s88-c-k-c0x00ffffff-no-rj,2,0,5000,1000,"25-34 : 17.4%
18-24 : 42.0%
Unknown : 16.3%
35-44 : 18.1%
65+ : 1.4%
45-54 : 4.7%","Unknown : 1.1%
Female : 15.9%
Male : 83.0%"
https://www.youtube.com/channel/UC669PqB-7Vb1zPR1Se8Lmfw,Mohamed Helmy,https://yt3.ggpht.com/39nyI5GV8cCO5B3dV8PMb2HiEemsb60LiPZzrSJAbzywhlu7Ywtu3sa6NpbdsV6jyAKon3zV5A=s88-c-k-c0x00ffffff-no-rj,2,0,150,150,,
https://www.youtube.com/channel/UC6729WKI3NQY08-PtlJN14w,Abdelaziz Ahmed,https://yt3.ggpht.com/ytc/AKedOLQ3tf7IfRf5yjbB_MI9N2eW7BFghvNUCVQ0n5BcZw=s88-c-k-c0x00ffffff-no-rj,100,0,1000,150,,
https://www.youtube.com/channel/UC67lnS7HO0pejdV7VBrb4Mg,تعلم صح,https://yt3.ggpht.com/ytc/AKedOLQqLt6pJwzaclvBz_0FpSHPCiNSFO7p0AqcmTHc=s88-c-k-c0x00ffffff-no-rj,25,0,1000,1000,,
https://www.youtube.com/channel/UC68JSfotReyeKqRXQpBpXog,tharwat tlayea,https://yt3.ggpht.com/Tanj44S7kh1ya-7pLKQTmpVWDgVLkPlyIyT9fm6xaCOkpKzv9FmwT_4TKiG4TcAXCX45HglV8w=s88-c-k-c0x00ffffff-no-rj,50,0,1000,1000,,
https://www.youtube.com/channel/UC68MAMp5g8Lft48Knm3pheg,عمرو ذكي والاسكان,https://yt3.ggpht.com/YVkP-cwMV7SAnt_D8msG-FCb0WRaoIb22gi3xThem_QgjvC279FkrCiJBHn0aNGPgp3DpsfOgA=s88-c-k-c0x00ffffff-no-rj,5,0,1000,400,35-44 : 100.0%,Male : 100.0%
https://www.youtube.com/channel/UC6AzOHSGZX90Cn2CPKoIC3w,ABDOU TECH info,https://yt3.ggpht.com/5HLIQYENKq412DKFammamReZ2oHofCha3nnfy89aQ6-vIDonZkzcDcNPY7kGy9Rw_uGY_C8omPk=s88-c-k-c0x00ffffff-no-rj,2,0,100,100,,
https://www.youtube.com/channel/UC6HHO-so0MBsbrX6xN-UX8A,النجعاوية,https://yt3.ggpht.com/ytc/AKedOLTpn_2Ym4XZXCOUJ_u9G1RIFadoGjtEsnOe25Hg=s88-c-k-c0x00ffffff-no-rj,5,0,100,100,,
https://www.youtube.com/channel/UC6JPzT0O-miO8anNi7EksAg,الربح للمبتدئين AHMED ABDO,https://yt3.ggpht.com/shm7xOCJPJ28-zW3_CW0D82X4FUUwN7qr_aF4ixtFgkim8O19lcVwZm6kQEWeCW9inD9pLS_=s88-c-k-c0x00ffffff-no-rj,70,0,7000,2000,25-34 : 100.0%,Male : 100.0%
https://www.youtube.com/channel/UC6NVrqrnd0YOUkZYAa3__Uw,احمد الجرنوسي Elgarnosy,https://yt3.ggpht.com/ytc/AKedOLQcwO23eCtfBudfmTwc9QNOe4Vbnwgd0fRN89hmEw=s88-c-k-c0x00ffffff-no-rj,0,0,300,250,"25-34 : 21.2%
18-24 : 49.5%
Unknown : 6.1%
35-44 : 16.2%
45-54 : 7.1%","Female : 4.0%
Male : 96.0%"
https://www.youtube.com/channel/UC6OEdInrvrWX_dXXLfm2s9w,احمد جاميكا - Ahmed gamika,https://yt3.ggpht.com/MxtG2z2u6RE85f4iIjvZ5ThV7C5g-tq2G9n3BS5qKxGgi4ZkYvTuWQ9Zqghs0F_8gbVESgWCOQ=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 26.3%
18-24 : 31.6%
Unknown : 42.1%","Unknown : 26.3%
Male : 73.7%"
https://www.youtube.com/channel/UC6SOhqch-F7oMBgIJR7iyzw,Nora DIY,https://yt3.ggpht.com/ytc/AKedOLTK5YClsWs1L__MA_SG87lopcR3-HNQWJhENQ_Pzqc=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 20.0%
18-24 : 32.9%
Unknown : 15.3%
35-44 : 27.1%
45-54 : 4.7%","Female : 65.9%
Male : 34.1%"
https://www.youtube.com/channel/UC6T76Kd6_Kgiy52WxKnIFBA,احمد سليمان,https://yt3.ggpht.com/MXexbSnqRnkjZ1aFI7tbSbV1Q9a3GwgO1uQUrd_SKME5Oe4XC0btOIXkbCDh-pJ4rXDUlISG7c4=s88-c-k-c0x00ffffff-no-rj,23,0,450,250,,
https://www.youtube.com/channel/UC6UFzDCfAvX9_jiPCw34iLw,محمد انس,https://yt3.ggpht.com/ytc/AKedOLQfHRN2pULaL2imH0b6Ja4wiroz3z-YHUdWLj5o=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UC6ZCg5y4dYxbb8OTaro9vBA,سنة اولى مامى,https://yt3.ggpht.com/BmaP_UW0VT-Wem2jFrCsM5sdV4BpsI3R2or5_Cs6L8zYf1MD1wJCQYlCCL8vKNO5a7Ufg-9Tb6M=s88-c-k-c0x00ffffff-no-rj,8,0,1000,1000,25-34 : 100.0%,Female : 100.0%
https://www.youtube.com/channel/UC6bxy7RUpjtPuCuq-O3QdOw,تقني في ربح وإستثمار البتكوين,https://yt3.ggpht.com/ytc/AKedOLRELRMjPeV2geh3aeMHKi2rDamPr2X44p7cwDqq=s88-c-k-c0x00ffffff-no-rj,50,0,1000,450,,
https://www.youtube.com/channel/UC6fGzZLWsVwCwxNmHTFL4bA,مع فارس المتابعة,https://yt3.ggpht.com/ytc/AKedOLTxkm1nzkawtL2IjHH7-8e_vmmG97iZBhy8WuIE=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 12.0%
18-24 : 8.0%
55-64 : 36.0%
35-44 : 6.7%
65+ : 18.7%
45-54 : 18.7%","Female : 30.7%
Male : 69.3%"
https://www.youtube.com/channel/UC6fL9H3vOL5Gp01LvQMKlqw,عياده الطيور #سيد فرج,https://yt3.ggpht.com/8b0dgpfD4YjPhC3z3fDsqjtV9GFglMSCHNJLO0-EitFEVRlRyN6di6tYicAbAU35E7YRX5V8Cg=s88-c-k-c0x00ffffff-no-rj,2,0,150,100,,
https://www.youtube.com/channel/UC6jR6p_d27LudbB7Vo7JEpQ,Mr Turbo - مستر تربو,https://yt3.ggpht.com/AjsR_UBE_lk_qUxBlZ-h5T8rI6GM-lWGZGC5epdHkvaprmaelTUtsHt0gIOsQFUHEwt49xm9ZA=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,"25-34 : 62.5%
18-24 : 37.5%",Male : 100.0%
https://www.youtube.com/channel/UC6n1tqEHYzBoeUQ5rrOvyCw,Felina Cris 113 Oficial,https://yt3.ggpht.com/KjeZExsjNSPdYqf5MEu3JSnZ2EuG1UzAxAVRgbFBr1-wz6avNdUxQVNIuRU3PKQJ971RS9BP7fs=s88-c-k-c0x00ffffff-no-rj,100,0,1000,150,,
https://www.youtube.com/channel/UC6p3l4YoThOGK5eRwlGaXQA,محمد مصطفى Mohamed Mostafa,https://yt3.ggpht.com/ytc/AKedOLRgGrvZUoTkUTLeVB35HC39Htqns3FkZxby0IQ_6w=s88-c-k-c0x00ffffff-no-rj,27,0,7000,2000,18-24 : 100.0%,"Female : 27.3%
Male : 72.7%"
https://www.youtube.com/channel/UC6rs3hg6bl-5BotEXBygPuQ,مستشارك القانوني تامر وجيه,https://yt3.ggpht.com/ytc/AKedOLSBTxzY1FF6NDJGvkaTrsbZjiaol5fT7tJsVHvZLQ=s88-c-k-c0x00ffffff-no-rj,2,0,100,100,,
https://www.youtube.com/channel/UC6sY9dhPqDpJ8Y5uHUvqpHg,ميزة - Miza,https://yt3.ggpht.com/ytc/AKedOLQNk2cuT9A_LxR6wwqsSUvr22nIDKfoV-gai0Bk=s88-c-k-c0x00ffffff-no-rj,5,0,400,150,,
https://www.youtube.com/channel/UC6tlCl9jpga67RBzqrrQy7g,حديث المدينة,https://yt3.ggpht.com/ClD0Yh12ZQqma3NIAhjLyY2SNixic6uWfMuhp8SBxAumq6s22yCxsr1FuHWLy6aIKHJl7aJZ1w=s88-c-k-c0x00ffffff-no-rj,40,0,400,400,,
https://www.youtube.com/channel/UC6u2GQSIYz-Ez75UE2YHJaA,Maged Algayar,https://yt3.ggpht.com/ytc/AKedOLQ4Cu4myGobJZFLYY95KZkTB8dE96XaN5HTrg=s88-c-k-c0x00ffffff-no-rj,45,0,450,400,,
https://www.youtube.com/channel/UC6uo2CuSCo5FsBobO5aXkbw,Nabil Castan,https://yt3.ggpht.com/VsAhkgew1QL_vydJyCqnQoSqiwz9vLHFarV-Nzf5ixA6cZjwP8gTcDEGvuz5dZwDSs5z8_hpTA=s88-c-k-c0x00ffffff-no-rj,15,0,150,150,,
